Date,Source,Start_Hour,End_Hour,Production
1/4/2023,Wind,12,13,17318
7/11/2021,Wind,0,1,1348
11/4/2025,Wind,20,21,14429
9/12/2022,Wind,8,9,3604
9/2/2022,Wind,6,7,1890
5/5/2021,Wind,9,10,9071
1/29/2021,Wind,19,20,11119
11/26/2023,Wind,22,23,5154
11/7/2024,Wind,20,21,3375
8/3/2021,Wind,19,20,1828
4/19/2022,Wind,8,9,2444
8/8/2021,Wind,14,15,9714
1/2/2022,Wind,6,7,8787
2/5/2024,Wind,21,22,8276
7/11/2021,Wind,2,3,1192
9/20/2020,Wind,21,22,2433
11/11/2024,Wind,11,12,6891
7/31/2024,Wind,4,5,2129
3/21/2020,Wind,0,1,7735
10/14/2021,Solar,14,15,5650
1/19/2025,Wind,22,23,1188
10/7/2024,Wind,13,14,6044
2/13/2025,Wind,2,3,1090
6/11/2022,Solar,8,9,2423
10/25/2023,Wind,9,10,10380
3/18/2024,Solar,10,11,5581
9/21/2020,Wind,4,5,817
11/28/2025,Wind,7,8,7806
4/7/2020,Wind,4,5,1718
3/2/2020,Wind,10,11,5353
7/23/2020,Solar,10,11,2720
3/22/2022,Wind,23,0,4199
2/22/2023,Wind,22,23,1437
10/4/2023,Wind,0,1,3511
10/26/2023,Wind,17,18,4734
2/25/2023,Wind,19,20,8542
8/28/2024,Wind,21,22,2163
11/13/2020,Wind,15,16,4593
4/29/2021,Solar,16,17,3421
4/15/2024,Wind,21,22,14523
2/17/2024,Wind,9,10,4037
10/18/2020,Wind,22,23,912
10/7/2023,Solar,10,11,6141
7/17/2021,Wind,23,0,5090
10/30/2022,Wind,20,21,2069
2/2/2021,Wind,10,11,11997
6/25/2020,Wind,5,6,3558
5/3/2025,Solar,17,18,9346
11/12/2021,Wind,0,1,934
8/2/2024,Solar,11,12,6672
9/26/2020,Wind,20,21,8134
9/21/2023,Wind,3,4,9550
4/23/2022,Wind,9,10,6361
1/2/2021,Wind,18,19,1837
12/17/2021,Wind,18,19,8144
11/23/2021,Wind,12,13,9900
12/13/2023,Wind,1,2,9953
10/27/2024,Solar,9,10,3309
9/7/2025,Wind,1,2,6555
8/22/2020,Wind,2,3,5104
7/30/2022,Wind,21,22,1951
8/26/2025,Wind,8,9,5983
11/1/2020,Wind,11,12,13574
6/20/2025,Solar,10,11,8561
9/22/2023,Wind,12,13,11770
1/20/2025,Wind,5,6,1668
10/20/2021,Wind,5,6,10713
12/20/2020,Wind,15,16,4461
8/9/2025,Wind,19,20,5496
11/20/2024,Wind,3,4,8076
7/2/2025,Wind,17,18,11247
1/23/2020,Wind,21,22,2993
8/11/2021,Wind,3,4,704
6/10/2020,Solar,16,17,3105
8/9/2021,Wind,6,7,2967
11/5/2020,Wind,20,21,8082
4/23/2024,Wind,1,2,4273
7/30/2024,Wind,23,0,2765
7/23/2022,Solar,15,16,6571
12/25/2020,Wind,1,2,6863
8/8/2024,Wind,1,2,1289
12/30/2022,Wind,17,18,15843
2/25/2022,Wind,10,11,7997
10/21/2023,Wind,12,13,20931
7/21/2021,Wind,5,6,1927
11/15/2023,Wind,10,11,10577
1/9/2023,Wind,17,18,13412
11/8/2021,Wind,7,8,1922
4/14/2021,Wind,22,23,5346
6/27/2021,Wind,20,21,1366
2/5/2020,Wind,17,18,1746
9/17/2021,Wind,2,3,711
12/29/2023,Wind,6,7,12493
12/2/2022,Wind,1,2,2232
7/23/2021,Solar,13,14,7412
1/26/2025,Wind,4,5,10046
6/3/2022,Wind,21,22,2859
6/23/2022,Wind,0,1,1625
4/23/2021,Wind,17,18,7944
3/23/2022,Solar,16,17,5220
4/3/2023,Wind,1,2,5706
6/16/2023,Solar,8,9,2630
11/16/2024,Wind,19,20,2040
6/22/2025,Solar,13,14,5526
2/24/2023,Wind,11,12,6498
10/17/2020,Solar,17,18,1367
5/11/2022,Solar,10,11,7976
6/20/2023,Wind,19,20,3357
5/22/2022,Wind,23,0,3313
10/30/2024,Wind,6,7,1827
2/20/2020,Wind,19,20,10617
6/22/2022,Solar,9,10,3779
3/31/2021,Wind,19,20,1121
12/30/2024,Wind,0,1,709
3/20/2020,Wind,10,11,6229
12/25/2021,Wind,6,7,1843
3/28/2023,Wind,1,2,2283
6/30/2022,Solar,15,16,5921
7/24/2025,Wind,23,0,2166
2/27/2022,Wind,20,21,6011
3/16/2025,Wind,17,18,7970
6/15/2024,Wind,11,12,10538
1/13/2023,Wind,19,20,10798
2/10/2020,Wind,16,17,13770
11/8/2021,Wind,17,18,1805
1/10/2025,Wind,16,17,2433
6/2/2020,Wind,23,0,1765
12/18/2022,Wind,4,5,5927
11/19/2023,Wind,11,12,16559
4/14/2020,Wind,4,5,7144
6/21/2024,Solar,10,11,5580
5/21/2021,Wind,6,7,8861
6/25/2021,Wind,1,2,2038
10/9/2023,Solar,11,12,5494
4/11/2024,Wind,5,6,3540
1/12/2025,Wind,6,7,3081
12/28/2024,Wind,17,18,354
7/20/2020,Wind,4,5,2939
5/18/2020,Wind,5,6,1868
2/6/2022,Wind,19,20,16044
4/30/2023,Wind,5,6,3818
2/29/2024,Wind,13,14,12775
8/17/2022,Wind,20,21,1406
3/12/2022,Wind,2,3,9389
3/21/2020,Wind,15,16,11152
2/2/2025,Wind,9,10,3472
2/14/2022,Wind,5,6,11744
8/9/2023,Wind,20,21,1211
2/23/2024,Wind,8,9,14058
6/30/2020,Wind,0,1,3738
8/14/2023,Solar,17,18,7241
4/10/2022,Solar,15,16,7678
6/9/2025,Solar,10,11,3733
5/7/2024,Solar,12,13,7214
5/31/2022,Solar,10,11,4174
7/24/2025,Wind,0,1,2396
3/14/2024,Wind,16,17,9218
5/30/2025,Solar,17,18,6501
9/27/2020,Wind,22,23,5190
9/27/2022,Wind,14,15,13231
1/27/2020,Wind,2,3,8486
6/28/2021,Solar,17,18,3945
10/3/2020,Wind,0,1,3195
6/12/2025,Solar,11,12,5733
9/2/2025,Wind,17,18,15009
6/4/2023,Wind,17,18,7894
12/2/2024,Wind,8,9,8193
6/4/2023,Wind,20,21,5847
3/25/2023,Wind,5,6,14863
5/2/2024,Wind,12,13,12077
9/18/2024,Wind,21,22,8671
10/9/2025,Wind,8,9,2496
9/11/2022,Wind,2,3,664
1/29/2025,Wind,15,16,12248
3/29/2021,Wind,9,10,4622
5/31/2023,Wind,22,23,8211
8/31/2024,Wind,23,0,5370
11/6/2023,Wind,1,2,12102
3/25/2021,Wind,8,9,2635
8/5/2024,Solar,8,9,2548
7/2/2021,Wind,5,6,405
1/27/2025,Wind,4,5,18396
5/15/2020,Wind,18,19,4342
9/6/2021,Wind,4,5,1107
10/24/2021,Wind,20,21,3398
12/6/2024,Wind,7,8,14357
8/26/2023,Wind,22,23,1513
5/4/2020,Solar,16,17,5092
10/17/2022,Wind,7,8,7554
8/2/2022,Solar,10,11,5062
4/13/2025,Wind,15,16,4463
4/25/2022,Wind,7,8,3208
10/26/2022,Wind,13,14,8890
12/7/2022,Wind,4,5,2473
10/24/2025,Wind,19,20,12506
8/31/2020,Wind,9,10,3237
6/30/2022,Wind,17,18,5168
11/4/2025,Wind,15,16,12341
8/17/2022,Wind,21,22,1307
12/8/2020,Wind,11,12,2686
3/24/2020,Wind,1,2,6628
7/21/2023,Solar,14,15,8927
6/28/2023,Wind,0,1,2630
9/14/2022,Solar,12,13,5716
5/29/2020,Wind,15,16,7953
8/19/2022,Wind,17,18,7064
8/17/2025,Wind,4,5,6032
4/1/2025,Wind,17,18,13004
10/13/2024,Wind,9,10,2980
4/5/2022,Wind,12,13,9346
4/29/2021,Solar,14,15,4221
2/25/2023,Wind,14,15,9931
7/19/2023,Wind,17,18,11158
10/10/2022,Wind,1,2,4732
4/17/2021,Wind,0,1,4306
12/21/2021,Wind,20,21,3015
4/22/2021,Wind,21,22,6303
11/23/2025,Wind,17,18,10653
6/11/2024,Wind,5,6,1874
5/27/2024,Wind,20,21,3315
9/28/2020,Wind,19,20,4208
8/7/2023,Wind,3,4,3593
3/29/2021,Wind,22,23,2491
5/22/2021,Wind,21,22,5778
11/19/2021,Solar,14,15,3318
1/27/2025,Wind,5,6,18096
8/13/2025,Solar,9,10,4027
9/14/2021,Wind,17,18,3219
5/8/2022,Wind,2,3,4076
7/3/2022,Wind,2,3,1530
7/24/2021,Wind,0,1,5890
11/21/2022,Wind,0,1,7993
4/5/2023,Solar,10,11,5948
8/11/2025,Solar,14,15,11543
7/13/2021,Wind,11,12,5885
9/19/2022,Wind,6,7,2502
12/5/2024,Wind,17,18,15699
11/1/2025,Wind,9,10,14047
11/17/2025,Wind,3,4,5317
8/16/2020,Wind,20,21,1759
1/22/2023,Wind,12,13,7106
5/24/2025,Wind,17,18,13001
1/21/2021,Wind,12,13,12248
7/17/2023,Solar,11,12,7791
10/28/2022,Wind,10,11,8983
7/8/2021,Wind,0,1,1738
6/6/2021,Wind,19,20,2910
9/12/2025,Wind,2,3,10052
10/13/2024,Solar,15,16,5251
2/13/2023,Wind,5,6,3438
4/21/2023,Solar,16,17,7315
12/22/2024,Wind,4,5,18507
6/11/2020,Wind,19,20,3890
10/17/2021,Wind,4,5,1793
4/7/2022,Wind,9,10,16777
11/25/2024,Wind,19,20,6360
5/30/2024,Wind,14,15,11924
11/19/2023,Wind,14,15,17043
2/4/2024,Wind,20,21,8328
9/23/2022,Wind,4,5,505
5/17/2023,Wind,15,16,13945
5/2/2024,Wind,23,0,9680
9/21/2025,Solar,12,13,4035
8/28/2025,Wind,13,14,12192
1/15/2023,Wind,18,19,14920
3/30/2024,Wind,0,1,4270
11/27/2024,Wind,1,2,8974
3/11/2022,Wind,8,9,12227
8/27/2022,Wind,23,0,4610
11/9/2025,Wind,16,17,4511
4/3/2021,Wind,2,3,9279
7/5/2022,Solar,12,13,7173
10/2/2020,Wind,16,17,4517
3/3/2024,Wind,19,20,4860
10/30/2020,Wind,22,23,2173
1/29/2025,Wind,13,14,14188
6/7/2025,Wind,2,3,5372
7/17/2022,Wind,4,5,5437
9/21/2021,Wind,2,3,3038
8/21/2022,Solar,15,16,5244
10/28/2022,Wind,1,2,7785
3/14/2025,Wind,1,2,2246
4/22/2024,Wind,23,0,4362
8/15/2021,Solar,14,15,6192
11/1/2023,Wind,8,9,12856
12/19/2024,Wind,5,6,17699
9/15/2024,Solar,14,15,6259
7/1/2022,Solar,14,15,7548
1/11/2020,Wind,4,5,2401
9/7/2021,Solar,14,15,7947
12/4/2022,Wind,23,0,708
7/27/2025,Solar,11,12,8163
3/19/2022,Wind,3,4,11419
6/13/2023,Solar,12,13,7666
10/31/2020,Wind,15,16,9419
6/19/2023,Wind,6,7,1407
5/15/2023,Wind,23,0,7719
3/16/2021,Wind,19,20,6005
6/12/2023,Solar,17,18,4747
7/3/2020,Wind,21,22,2958
6/19/2025,Wind,20,21,5164
2/12/2020,Wind,7,8,8307
9/7/2024,Wind,19,20,4461
12/17/2020,Wind,17,18,2892
10/4/2021,Wind,22,23,6535
2/27/2021,Wind,6,7,5900
12/14/2022,Wind,2,3,1972
1/1/2024,Wind,1,2,15228
7/25/2023,Wind,22,23,2896
7/18/2022,Wind,8,9,4324
5/10/2021,Wind,10,11,9543
11/8/2021,Solar,12,13,4759
12/10/2022,Wind,5,6,1514
6/25/2020,Solar,17,18,3179
11/29/2020,Wind,2,3,4361
8/5/2023,Wind,4,5,2376
10/12/2020,Wind,2,3,3229
1/13/2021,Wind,17,18,9862
4/20/2022,Wind,22,23,4403
3/6/2020,Wind,7,8,7635
1/15/2021,Wind,0,1,8913
2/16/2022,Wind,0,1,13892
4/2/2021,Wind,18,19,12278
11/24/2021,Wind,20,21,2080
9/18/2022,Solar,13,14,11642
8/5/2025,Wind,18,19,11488
4/16/2022,Solar,11,12,9283
5/2/2024,Wind,20,21,11202
12/1/2022,Wind,8,9,4364
9/17/2023,Solar,12,13,7328
6/21/2025,Solar,13,14,10245
5/27/2020,Wind,5,6,3501
2/27/2021,Wind,16,17,10738
3/26/2024,Wind,21,22,8154
8/26/2022,Solar,16,17,6095
7/13/2022,Wind,21,22,1816
1/23/2020,Wind,6,7,5026
8/17/2020,Wind,7,8,1942
3/26/2020,Wind,9,10,7178
3/6/2024,Wind,21,22,1843
4/30/2025,Wind,23,0,5987
2/14/2020,Wind,7,8,3792
8/26/2022,Wind,18,19,4553
4/22/2025,Wind,6,7,1187
12/1/2022,Wind,17,18,3675
2/5/2025,Solar,13,14,6610
1/30/2022,Wind,17,18,1434
9/29/2021,Wind,21,22,3641
5/13/2024,Wind,6,7,1884
8/30/2020,Wind,21,22,3777
7/11/2020,Solar,16,17,5785
9/29/2025,Solar,12,13,8857
6/28/2024,Solar,8,9,3771
5/9/2020,Solar,11,12,3231
5/22/2024,Wind,19,20,4870
7/3/2020,Wind,8,9,2944
11/23/2020,Solar,15,16,1643
2/24/2022,Wind,1,2,3851
3/7/2025,Wind,7,8,9990
5/26/2020,Wind,6,7,3338
1/12/2023,Wind,9,10,16699
11/30/2021,Wind,10,11,13024
6/19/2022,Wind,3,4,10066
12/7/2022,Wind,7,8,2196
7/21/2022,Wind,23,0,2858
5/17/2025,Wind,22,23,3077
12/15/2024,Wind,21,22,9775
9/28/2020,Wind,22,23,4092
3/5/2022,Solar,11,12,5186
7/4/2025,Solar,12,13,10562
6/20/2024,Wind,5,6,4917
2/4/2022,Wind,19,20,6944
1/18/2020,Wind,10,11,2843
5/26/2021,Wind,21,22,2353
10/30/2024,Wind,7,8,2071
8/18/2020,Wind,2,3,1283
5/23/2022,Wind,13,14,9217
4/28/2025,Wind,3,4,3069
7/9/2024,Wind,4,5,5209
10/20/2025,Wind,17,18,17333
3/9/2020,Wind,12,13,9648
3/14/2025,Wind,2,3,2194
9/16/2020,Wind,6,7,526
6/26/2023,Solar,14,15,10618
5/6/2025,Wind,14,15,8761
10/27/2024,Wind,3,4,1944
9/6/2024,Wind,4,5,1511
10/18/2020,Wind,3,4,583
8/12/2020,Solar,14,15,4536
7/14/2021,Wind,23,0,7745
1/21/2024,Wind,10,11,14443
6/19/2024,Wind,2,3,3425
9/22/2024,Wind,22,23,3299
1/6/2022,Wind,21,22,7422
1/3/2020,Wind,10,11,9189
1/21/2023,Wind,3,4,6960
9/4/2021,Solar,16,17,3636
6/19/2021,Solar,14,15,4390
4/11/2021,Wind,0,1,4255
3/13/2021,Wind,13,14,17323
9/15/2025,Wind,11,12,11011
5/9/2024,Wind,1,2,4350
8/31/2024,Solar,14,15,8366
5/22/2025,Wind,18,19,9293
3/30/2021,Solar,15,16,5587
4/29/2022,Wind,21,22,4703
6/24/2025,Solar,15,16,5446
6/19/2022,Wind,2,3,10201
4/1/2020,Wind,17,18,3836
6/8/2020,Wind,4,5,1414
11/13/2025,Wind,19,20,11859
10/3/2023,Wind,19,20,4989
1/11/2023,Wind,21,22,15556
8/20/2024,Wind,1,2,3390
3/1/2020,Wind,14,15,8968
8/14/2021,Wind,21,22,916
12/14/2021,Wind,2,3,587
10/27/2024,Wind,1,2,1635
7/30/2021,Wind,1,2,1469
4/16/2025,Wind,6,7,3691
10/4/2020,Wind,0,1,7366
12/18/2022,Wind,6,7,6077
7/9/2021,Wind,21,22,370
1/17/2022,Wind,17,18,1397
2/10/2025,Wind,1,2,3221
7/23/2023,Wind,15,16,9714
5/1/2020,Wind,5,6,6913
5/12/2023,Wind,18,19,5556
12/21/2022,Wind,19,20,11825
1/4/2020,Wind,10,11,4479
7/14/2021,Wind,17,18,8231
7/8/2025,Wind,21,22,2398
5/31/2025,Wind,1,2,837
9/17/2025,Wind,8,9,4458
5/10/2022,Wind,21,22,2140
3/31/2023,Wind,18,19,19093
10/4/2024,Wind,23,0,2882
2/4/2021,Wind,2,3,4372
1/3/2020,Wind,11,12,9534
8/31/2020,Wind,23,0,1614
9/8/2025,Solar,9,10,3178
11/11/2022,Wind,18,19,3699
10/21/2024,Solar,15,16,8393
7/4/2022,Solar,15,16,6170
2/1/2025,Wind,2,3,3863
5/23/2022,Wind,12,13,8430
6/20/2025,Solar,8,9,5469
5/22/2020,Solar,13,14,6982
1/1/2022,Wind,23,0,5385
10/29/2022,Wind,8,9,7385
1/3/2025,Wind,22,23,3446
3/29/2021,Wind,4,5,3859
1/24/2021,Wind,13,14,9132
10/6/2021,Wind,6,7,8232
11/26/2023,Wind,15,16,3911
5/28/2022,Solar,9,10,5809
2/5/2024,Wind,4,5,7263
1/28/2025,Wind,7,8,18356
2/22/2023,Wind,17,18,2037
2/17/2024,Wind,1,2,3267
10/3/2022,Wind,22,23,1692
11/25/2021,Wind,17,18,2854
2/24/2025,Wind,10,11,15434
11/20/2021,Wind,8,9,1106
8/20/2025,Wind,2,3,2739
11/14/2020,Wind,18,19,10406
7/23/2025,Solar,16,17,6403
9/29/2021,Wind,20,21,3738
1/23/2024,Wind,20,21,17177
4/10/2025,Solar,11,12,11510
12/24/2024,Wind,0,1,4716
8/15/2025,Solar,15,16,10700
6/3/2024,Solar,8,9,3377
1/10/2025,Wind,0,1,4208
5/28/2020,Wind,7,8,3834
2/2/2024,Wind,6,7,5384
4/15/2021,Wind,1,2,5298
7/16/2023,Wind,1,2,10971
7/4/2022,Wind,0,1,3402
12/15/2022,Wind,18,19,8325
5/31/2020,Wind,13,14,8072
11/8/2020,Wind,9,10,3896
7/25/2021,Wind,10,11,5701
2/15/2020,Wind,17,18,10164
5/22/2023,Wind,20,21,4807
6/20/2024,Wind,21,22,2123
1/24/2022,Wind,7,8,3018
8/30/2021,Wind,23,0,4985
10/7/2021,Solar,14,15,5955
6/18/2020,Solar,14,15,5121
2/17/2020,Wind,5,6,6130
3/30/2020,Wind,1,2,11994
7/3/2025,Wind,8,9,5437
12/10/2021,Wind,16,17,13856
3/8/2023,Wind,11,12,15972
7/31/2025,Wind,19,20,6732
5/27/2023,Wind,0,1,8791
10/29/2023,Wind,5,6,14125
4/21/2024,Wind,8,9,7076
11/30/2025,Wind,8,9,4801
1/23/2022,Wind,19,20,4009
12/10/2024,Wind,3,4,9960
7/16/2022,Solar,13,14,8810
8/23/2020,Wind,15,16,8621
10/20/2021,Wind,10,11,13349
5/5/2023,Solar,12,13,8234
5/28/2020,Solar,13,14,7312
12/23/2022,Wind,8,9,9829
9/10/2025,Wind,16,17,6743
1/1/2023,Wind,22,23,12955
5/30/2024,Wind,23,0,5756
11/7/2024,Wind,17,18,2897
6/30/2024,Wind,19,20,4150
7/26/2020,Wind,2,3,4286
11/1/2024,Wind,2,3,695
4/5/2024,Wind,3,4,8961
11/16/2020,Wind,18,19,4496
12/15/2022,Wind,13,14,6526
10/12/2021,Solar,11,12,5020
6/25/2020,Wind,4,5,3496
6/21/2023,Solar,18,19,2516
4/17/2025,Solar,16,17,7819
3/7/2024,Wind,22,23,12265
8/1/2025,Wind,21,22,4475
9/13/2025,Wind,12,13,13818
7/8/2025,Wind,7,8,6101
3/14/2023,Wind,7,8,16522
7/17/2023,Wind,0,1,3144
7/24/2023,Wind,21,22,3610
5/1/2022,Solar,15,16,6259
10/16/2021,Wind,1,2,1687
7/19/2020,Wind,1,2,1362
9/22/2024,Wind,8,9,3775
7/27/2021,Wind,6,7,1578
1/23/2020,Wind,2,3,6707
7/7/2023,Solar,11,12,8342
1/23/2022,Wind,9,10,3207
5/2/2020,Wind,9,10,4667
6/22/2022,Wind,2,3,3806
8/15/2024,Wind,1,2,1851
10/4/2021,Wind,17,18,6267
1/21/2023,Wind,14,15,10389
10/5/2021,Wind,16,17,12707
4/8/2025,Wind,22,23,5079
8/16/2021,Wind,6,7,4749
1/18/2020,Wind,5,6,4645
8/16/2021,Wind,7,8,5046
1/5/2025,Wind,18,19,18488
10/25/2020,Wind,5,6,7800
6/11/2022,Solar,11,12,5797
5/9/2024,Wind,6,7,3436
7/7/2024,Wind,20,21,3000
7/11/2023,Solar,14,15,9794
6/16/2020,Wind,21,22,1450
10/22/2022,Solar,12,13,6219
6/22/2022,Solar,13,14,5622
6/12/2020,Wind,18,19,4969
3/29/2024,Wind,11,12,13290
12/27/2020,Wind,12,13,13159
7/1/2021,Solar,14,15,5041
8/4/2025,Wind,3,4,3303
12/2/2021,Wind,19,20,4964
4/24/2023,Wind,14,15,10534
9/15/2022,Wind,23,0,2156
12/12/2022,Wind,6,7,1038
12/11/2022,Wind,6,7,2415
5/30/2021,Wind,23,0,5191
6/7/2022,Wind,20,21,3487
12/20/2021,Wind,23,0,3377
10/26/2025,Wind,1,2,10453
4/2/2023,Wind,8,9,10121
4/26/2020,Wind,20,21,466
4/19/2021,Solar,9,10,2735
3/1/2021,Wind,8,9,5349
8/26/2023,Wind,17,18,5041
9/23/2024,Wind,8,9,4634
3/21/2023,Wind,16,17,8241
7/29/2020,Solar,11,12,3483
11/14/2024,Wind,0,1,4003
8/5/2020,Wind,2,3,1003
7/15/2020,Wind,8,9,1905
4/24/2023,Wind,5,6,8273
6/13/2020,Wind,8,9,2926
1/4/2020,Wind,18,19,2983
6/25/2024,Wind,6,7,3497
1/12/2022,Solar,14,15,4731
8/19/2025,Wind,21,22,3579
6/28/2020,Wind,0,1,4765
3/8/2025,Wind,6,7,10878
9/6/2024,Wind,6,7,2426
5/31/2024,Wind,12,13,11737
6/1/2020,Wind,17,18,4261
11/2/2020,Wind,12,13,13394
4/11/2023,Wind,12,13,9998
3/1/2021,Wind,1,2,5776
2/24/2020,Wind,18,19,10814
9/15/2025,Wind,2,3,9831
5/23/2023,Wind,18,19,10411
3/4/2021,Wind,21,22,3114
3/20/2022,Wind,6,7,4720
6/21/2025,Solar,14,15,9972
8/12/2023,Wind,4,5,1660
2/11/2021,Wind,14,15,8606
12/16/2020,Wind,8,9,6819
1/23/2022,Wind,10,11,4428
8/22/2021,Wind,23,0,2991
10/27/2024,Solar,14,15,3213
9/8/2025,Solar,12,13,6498
2/27/2024,Wind,1,2,13652
2/2/2025,Wind,19,20,1296
11/19/2022,Wind,8,9,2689
1/10/2023,Wind,19,20,14924
12/26/2021,Wind,10,11,4021
7/26/2021,Wind,17,18,6326
7/10/2023,Solar,8,9,2252
3/18/2022,Wind,1,2,6520
3/26/2024,Wind,6,7,4088
12/25/2021,Wind,10,11,1761
3/9/2025,Wind,4,5,9371
11/21/2025,Wind,22,23,3561
8/28/2024,Solar,11,12,8271
4/9/2022,Wind,7,8,3140
8/27/2025,Wind,13,14,9935
7/24/2024,Solar,14,15,8396
12/1/2021,Wind,3,4,13696
10/2/2022,Wind,14,15,11081
6/2/2021,Wind,18,19,5123
8/25/2025,Wind,0,1,4994
6/21/2025,Solar,10,11,7971
6/20/2023,Wind,23,0,1043
8/9/2022,Solar,11,12,9212
5/7/2024,Wind,0,1,2917
2/20/2023,Wind,0,1,3125
10/17/2023,Wind,7,8,7154
12/18/2020,Wind,4,5,5875
5/29/2020,Wind,16,17,7583
8/14/2023,Solar,14,15,9682
5/4/2021,Wind,15,16,14449
3/1/2021,Wind,9,10,5489
2/4/2025,Wind,17,18,4150
5/20/2023,Wind,16,17,9396
2/20/2021,Wind,6,7,11021
6/8/2023,Wind,23,0,4890
8/11/2021,Solar,8,9,1398
4/16/2022,Wind,1,2,5425
2/22/2020,Wind,15,16,11215
9/20/2020,Wind,5,6,1430
7/26/2025,Solar,16,17,12297
7/7/2020,Solar,16,17,4966
10/14/2024,Wind,7,8,4181
1/10/2021,Wind,12,13,4787
5/26/2020,Solar,13,14,7674
6/11/2022,Solar,10,11,4978
11/15/2021,Wind,3,4,3192
2/17/2024,Wind,2,3,2933
8/4/2021,Wind,20,21,1904
2/24/2022,Wind,4,5,4560
4/25/2021,Wind,16,17,10672
10/10/2022,Solar,15,16,4814
6/7/2020,Solar,13,14,4010
3/20/2023,Wind,21,22,1961
4/16/2022,Wind,19,20,6468
2/21/2023,Wind,19,20,1282
9/16/2025,Wind,10,11,13417
10/15/2025,Solar,11,12,8271
4/30/2022,Wind,2,3,4404
3/16/2023,Wind,13,14,12494
6/18/2020,Solar,13,14,4693
5/13/2022,Solar,11,12,5938
11/5/2020,Wind,11,12,6089
4/29/2025,Solar,15,16,6311
5/4/2023,Wind,23,0,3643
11/17/2025,Wind,0,1,5025
7/1/2021,Wind,5,6,651
3/15/2023,Solar,11,12,6484
9/15/2023,Solar,10,11,5974
12/22/2023,Wind,23,0,13587
3/22/2021,Wind,4,5,4054
12/12/2022,Wind,22,23,6733
9/3/2023,Solar,11,12,7094
11/9/2021,Wind,0,1,1819
1/17/2021,Wind,12,13,7552
6/21/2023,Wind,7,8,1637
5/20/2021,Wind,18,19,9869
4/16/2021,Wind,7,8,4456
12/17/2022,Wind,9,10,3658
5/8/2022,Wind,6,7,3605
12/22/2022,Wind,12,13,14188
7/11/2021,Solar,19,20,1524
1/27/2020,Wind,23,0,11841
6/15/2020,Solar,14,15,5662
1/17/2020,Wind,19,20,7060
8/8/2025,Wind,21,22,1377
12/22/2023,Wind,3,4,16098
10/22/2025,Solar,14,15,7599
5/21/2023,Wind,11,12,5316
6/14/2025,Wind,23,0,2727
7/7/2025,Wind,8,9,7413
1/9/2024,Wind,13,14,7152
1/21/2021,Wind,5,6,11117
3/28/2024,Wind,0,1,14268
3/24/2024,Wind,9,10,14489
5/11/2022,Wind,7,8,3997
6/20/2021,Wind,19,20,3126
12/23/2020,Wind,13,14,11166
4/14/2024,Solar,11,12,3777
10/17/2025,Wind,1,2,5705
8/24/2023,Wind,5,6,3806
10/5/2022,Wind,22,23,6523
3/4/2025,Wind,22,23,2922
6/15/2021,Wind,1,2,2375
6/27/2020,Wind,14,15,11830
1/22/2020,Wind,23,0,6702
9/1/2023,Wind,0,1,4962
7/27/2024,Wind,7,8,942
9/12/2024,Solar,13,14,11222
9/5/2022,Wind,22,23,5367
6/22/2022,Wind,19,20,2962
9/6/2023,Wind,7,8,2356
8/26/2020,Wind,23,0,1950
2/19/2021,Wind,6,7,4981
6/14/2022,Solar,14,15,6715
2/22/2020,Wind,13,14,12629
9/14/2022,Solar,11,12,5082
6/15/2024,Wind,13,14,11056
1/1/2023,Wind,7,8,9266
9/5/2021,Solar,17,18,2963
11/24/2023,Wind,23,0,9503
5/26/2024,Wind,0,1,3450
9/23/2025,Wind,4,5,4925
8/28/2022,Wind,5,6,3796
11/17/2023,Wind,4,5,4902
12/15/2024,Wind,12,13,9874
8/22/2020,Wind,17,18,10771
10/3/2020,Wind,2,3,2954
6/4/2024,Wind,22,23,4507
5/3/2024,Solar,15,16,10504
2/6/2020,Solar,11,12,4762
1/19/2025,Wind,3,4,931
7/6/2021,Wind,15,16,11191
8/12/2020,Solar,11,12,3755
2/3/2024,Wind,12,13,7803
10/7/2025,Solar,9,10,3821
10/19/2024,Wind,13,14,10146
10/28/2025,Wind,3,4,11254
8/11/2021,Wind,21,22,438
2/5/2024,Wind,22,23,8550
9/28/2022,Wind,23,0,2524
12/18/2024,Wind,8,9,15129
2/6/2022,Wind,2,3,13175
10/12/2022,Wind,8,9,584
7/26/2022,Wind,21,22,2482
5/28/2021,Solar,14,15,5503
9/13/2023,Wind,19,20,1538
10/29/2025,Wind,11,12,7794
7/2/2024,Solar,13,14,8030
12/4/2024,Wind,23,0,6973
4/14/2021,Wind,1,2,4020
2/4/2023,Solar,10,11,4372
9/17/2023,Wind,3,4,2904
4/19/2023,Wind,4,5,7469
5/29/2021,Wind,3,4,2960
5/5/2025,Wind,9,10,12112
6/22/2024,Wind,0,1,4950
5/9/2020,Wind,18,19,2119
3/27/2025,Wind,18,19,3241
3/5/2022,Wind,7,8,2368
5/15/2020,Wind,2,3,7692
10/15/2022,Wind,9,10,11169
7/5/2023,Wind,5,6,9980
3/18/2022,Wind,9,10,9550
1/15/2022,Solar,11,12,3590
10/21/2022,Wind,12,13,8623
10/1/2021,Wind,18,19,5384
9/15/2023,Solar,16,17,6137
5/18/2022,Wind,6,7,1431
1/26/2025,Wind,7,8,10617
